"ID_Réponse";"ID_Employé";"Q01";"Q02";"Q03";"Q04";"Q05";"Q06";"Q07";"Q08";"Q09";"Q10";"Q11";"Q12"
5193;"164";"Ni satisfait, ni insatisfait";"Assez bien";"Assez rapidement";"Très longue";"Assez bien";"La plupart d'entre elles";"Assez poli";"Très compétent";"Assez claires";"Assez utile";"Assez supérieure";
5194;"252";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5195;"031";"Assez satisfait";"Assez bien";"Très rapidement";"Peu longue";"Extrêmement bien";"Environ la moitié";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5196;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5197;"164";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5198;"252";"Très satisfait";"Extrêmement bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Assez supérieure";
5199;"154";"Assez satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Très poli";"Assez compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5200;"031";"Ni satisfait, ni insatisfait";"Très bien";"Assez lentement";"Assez longue";"Assez bien";"Environ la moitié";"Assez poli";"Peu compétent";"Assez claires";"Peu utile";"Ni supérieure, ni inférieure";
5201;"031";"Assez satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Assez compétent";"Extrêmement claires";"Très utile";"Ni supérieure, ni inférieure";
5202;"164";"Assez satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Assez bien";"Environ la moitié";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5203;"164";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5204;"154";"Extrêmement satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5205;"031";"Assez satisfait";"Très bien";"Assez rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Assez poli";"Très compétent";"Assez claires";"Très utile";"Assez supérieure";
5206;"164";"Assez satisfait";"Assez bien";"Assez rapidement";"Assez longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Assez claires";"Très utile";"Assez supérieure";
5207;"164";"Très insatisfait";"Pas très bien";"Assez lentement";"Très longue";"Assez bien";"Aucune";"Assez poli";"Peu compétent";"Assez claires";"Pas du tout utile";"Très inférieure";
5208;"164";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5209;"031";"Assez insatisfait";"Pas très bien";"Très lentement";"Extrêmement longue";"Pas très bien";"Aucune";"Peu poli";"Peu compétent";"Assez claires";"Assez utile";"Assez inférieure";
5210;"164";"Très satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5211;"154";"Assez insatisfait";"Pas très bien";"Ni rapidement, ni lentement";"Très longue";"Pas du tout bien";"Environ la moitié";"Peu poli";"Pas du tout compétent";"Peu claires";"Assez utile";"Assez inférieure";
5212;"154";"Très satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Très bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5213;"164";"Assez insatisfait";"Pas très bien";"Très lentement";"Extrêmement longue";"Pas du tout bien";"Aucune";"Assez poli";"Assez compétent";"Peu claires";"Assez utile";"Ni supérieure, ni inférieure";
5214;"031";"Ni satisfait, ni insatisfait";"Pas très bien";"Ni rapidement, ni lentement";"Peu longue";"Très bien";"La plupart d'entre elles";"Peu poli";"Assez compétent";"Assez claires";"Assez utile";"Assez inférieure";
5215;"252";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5216;"164";"Extrêmement insatisfait";"Pas du tout bien";"Extrêmement lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Pas du tout poli";"Peu compétent";"Peu claires";"Peu utile";"Très inférieure";
5217;"252";"Très satisfait";"Très bien";"Très rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
5218;"164";"Ni satisfait, ni insatisfait";"Très bien";"Assez rapidement";"Très longue";"Assez bien";"Environ la moitié";"Assez poli";"Assez compétent";"Très claires";"Peu utile";"Ni supérieure, ni inférieure";
5219;"164";"Ni satisfait, ni insatisfait";"Assez bien";"Assez lentement";"Très longue";"Assez bien";"Environ la moitié";"Peu poli";"Assez compétent";"Assez claires";"Assez utile";"Assez inférieure";
5220;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5221;"164";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5222;"164";"Assez insatisfait";"Pas du tout bien";"Assez lentement";"Très longue";"Assez bien";"Quelques-unes";"Assez poli";"Assez compétent";"Pas du tout claires";"Peu utile";"Ni supérieure, ni inférieure";
5223;"164";"Assez insatisfait";"Pas très bien";"Très lentement";"Très longue";"Assez bien";"Aucune";"Assez poli";"Pas du tout compétent";"Peu claires";"Peu utile";"Assez inférieure";
5224;"154";"Extrêmement insatisfait";"Pas du tout bien";"Très lentement";"Extrêmement longue";"Pas du tout bien";"Aucune";"Pas du tout poli";"Peu compétent";"Pas du tout claires";"Pas du tout utile";"Très inférieure";
5225;"154";"Ni satisfait, ni insatisfait";"Très bien";"Ni rapidement, ni lentement";"Très longue";"Pas très bien";"Environ la moitié";"Très poli";"Peu compétent";"Assez claires";"Peu utile";"Ni supérieure, ni inférieure";
5226;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5227;"164";"Ni satisfait, ni insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Assez longue";"Pas très bien";"Environ la moitié";"Peu poli";"Assez compétent";"Assez claires";"Assez utile";"Ni supérieure, ni inférieure";
5228;"252";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5229;"252";"Très satisfait";"Très bien";"Assez rapidement";"Peu longue";"Très bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5230;"154";"Très satisfait";"Extrêmement bien";"Assez rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5231;"164";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5232;"252";"Très satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
5233;"031";"Ni satisfait, ni insatisfait";"Très bien";"Ni rapidement, ni lentement";"Assez longue";"Très bien";"Environ la moitié";"Très poli";"Très compétent";"Assez claires";"Très utile";"Assez inférieure";
5234;"031";"Très satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Très supérieure";
5235;"252";"Très satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Très claires";"Très utile";"Très supérieure";
5236;"031";"Assez insatisfait";"Pas du tout bien";"Assez lentement";"Très longue";"Assez bien";"Quelques-unes";"Peu poli";"Peu compétent";"Peu claires";"Assez utile";"Très inférieure";
5237;"031";"Ni satisfait, ni insatisfait";"Très bien";"Assez lentement";"Assez longue";"Très bien";"Environ la moitié";"Très poli";"Très compétent";"Très claires";"Assez utile";"Ni supérieure, ni inférieure";
5238;"154";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5239;"252";"Assez satisfait";"Assez bien";"Ni rapidement, ni lentement";"Peu longue";"Très bien";"Environ la moitié";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5240;"154";"Ni satisfait, ni insatisfait";"Très bien";"Ni rapidement, ni lentement";"Peu longue";"Très bien";"Quelques-unes";"Assez poli";"Très compétent";"Peu claires";"Assez utile";"Assez inférieure";
5241;"252";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Très bien";"Toutes";"Extrêmement poli";"Très compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5242;"164";"Très satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5243;"252";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5244;"164";"Très satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5245;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Très claires";"Extrêmement utile";"Extrêmement supérieure";
5246;"164";"Très satisfait";"Très bien";"Très rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5247;"252";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Très claires";"Très utile";"Extrêmement supérieure";
5248;"154";"Extrêmement satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Extrêmement utile";"Très supérieure";
5249;"031";"Assez insatisfait";"Pas très bien";"Assez lentement";"Extrêmement longue";"Pas très bien";"Quelques-unes";"Pas du tout poli";"Peu compétent";"Pas du tout claires";"Peu utile";"Ni supérieure, ni inférieure";
5250;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5251;"252";"Très satisfait";"Extrêmement bien";"Assez rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5252;"031";"Ni satisfait, ni insatisfait";"Très bien";"Assez rapidement";"Assez longue";"Assez bien";"Environ la moitié";"Très poli";"Assez compétent";"Peu claires";"Peu utile";"Ni supérieure, ni inférieure";
5253;"252";"Assez insatisfait";"Pas très bien";"Assez lentement";"Extrêmement longue";"Assez bien";"Environ la moitié";"Pas du tout poli";"Peu compétent";"Assez claires";"Assez utile";"Très inférieure";
5254;"031";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5255;"252";"Extrêmement insatisfait";"Pas très bien";"Très lentement";"Très longue";"Pas du tout bien";"Quelques-unes";"Pas du tout poli";"Peu compétent";"Pas du tout claires";"Peu utile";"Très inférieure";
5256;"252";"Très satisfait";"Très bien";"Assez rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5257;"031";"Très satisfait";"Très bien";"Assez rapidement";"Peu longue";"Extrêmement bien";"La plupart d'entre elles";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Extrêmement supérieure";
5258;"164";"Extrêmement satisfait";"Très bien";"Extrêmement rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Extrêmement poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Extrêmement supérieure";
5259;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Peu longue";"Extrêmement bien";"Toutes";"Très poli";"Très compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5260;"031";"Extrêmement satisfait";"Extrêmement bien";"Extrêmement rapidement";"Pas du tout longue";"Extrêmement bien";"La plupart d'entre elles";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Très supérieure";
5261;"154";"Assez satisfait";"Assez bien";"Assez rapidement";"Pas du tout longue";"Très bien";"La plupart d'entre elles";"Très poli";"Assez compétent";"Très claires";"Très utile";"Très supérieure";
5262;"154";"Assez satisfait";"Très bien";"Ni rapidement, ni lentement";"Assez longue";"Assez bien";"Environ la moitié";"Très poli";"Extrêmement compétent";"Extrêmement claires";"Très utile";"Assez supérieure";
5263;"252";"Ni satisfait, ni insatisfait";"Assez bien";"Ni rapidement, ni lentement";"Très longue";"Très bien";"Environ la moitié";"Peu poli";"Assez compétent";"Très claires";"Assez utile";"Assez supérieure";
5264;"031";"Très satisfait";"Extrêmement bien";"Très rapidement";"Pas du tout longue";"Extrêmement bien";"Toutes";"Extrêmement poli";"Très compétent";"Extrêmement claires";"Extrêmement utile";"Assez supérieure";
